length,height,edge,ni,thetax,thetay,thetaz,Ext. maxima,wavelgth ext. max.,Sca. maxima,wavelgth sca. max.,Abs. maxima,wavelgth abs. max.,EF. maxima,wavelgth ef. max.
154.0,12.9,0.81,1.45,81.0,24.0,21.0,33423.17609962336,727.0,11798.032892194118,730.0,21625.187672578908,727.0,1.2415865299949105,742.0
157.0,11.0,0.97,1.69,39.0,24.0,57.0,11804.034688183609,853.0,2394.2463983506586,850.0,9410.903713780612,853.0,1.096081945146256,880.0
80.0,16.6,0.82,1.31,30.0,9.0,6.0,8910.897034560348,601.0,868.7919106270265,604.0,8054.159024060751,601.0,1.084237943037928,613.0
111.0,16.4,0.54,1.87,27.0,6.0,66.0,25356.820333710402,838.0,8146.805500836159,835.0,17307.679556363677,841.0,1.2050743666215809,880.0
96.0,16.5,0.56,1.8,42.0,42.0,51.0,8869.694678076954,790.0,3169.0701072764923,790.0,5700.624570800462,790.0,1.062637964888312,823.0
149.0,17.3,0.59,1.37,72.0,39.0,51.0,19438.692237821677,706.0,11737.841184948555,706.0,7700.851052873122,706.0,1.1639451853750853,721.0
142.0,16.5,0.27,1.99,0.0,72.0,42.0,12029.761057480397,697.0,3121.3300873873686,691.0,9099.388675718135,700.0,1.0732655632985848,715.0
105.0,11.0,0.6,1.78,87.0,75.0,36.0,23806.082665493443,820.0,9450.581942898169,820.0,14355.500722595274,820.0,1.2051585817584256,838.0
104.0,17.1,0.42,1.85,33.0,9.0,12.0,44121.59320547612,871.0,19185.964659970014,871.0,24935.628545506108,871.0,1.3330249624897874,892.0
144.0,16.1,0.61,1.23,3.0,90.0,78.0,58564.37443416795,655.0,28533.69122026542,658.0,30342.298137142137,652.0,1.5740596504217583,658.0
119.0,15.1,0.14,1.48,78.0,21.0,24.0,35070.90523035675,814.0,10534.162945716544,811.0,24651.041791930125,817.0,1.2182227954889613,847.0
99.0,10.7,0.23,1.43,42.0,3.0,69.0,12830.305345047806,757.0,2080.443963038788,757.0,10749.861382009018,757.0,1.1021242265837896,763.0
159.0,11.6,0.82,2.0,0.0,21.0,48.0,5139.695341166021,805.0,1198.616901231218,799.0,3998.37805899211,808.0,1.0322855376031852,481.0
118.0,9.2,0.35,1.3,54.0,21.0,6.0,22798.2794393523,766.0,3496.31028216115,769.0,19348.6915856729,766.0,1.1631283373530563,772.0
151.0,15.4,0.3,1.9,72.0,51.0,24.0,11839.061788529525,754.0,3762.7806729182075,751.0,8156.999537262674,754.0,1.0177236161471015,451.0
135.0,18.8,0.82,1.15,33.0,72.0,84.0,12231.554585995573,598.0,1974.3127279507753,601.0,10278.760477605947,595.0,1.1068274194225705,604.0
90.0,9.0,0.26,1.6,0.0,48.0,63.0,12851.94171959324,889.0,1264.433390512695,886.0,11605.373372114347,889.0,1.098549763949313,892.0
85.0,12.7,0.86,1.37,3.0,48.0,75.0,10710.367999222448,631.0,1269.4674646005442,634.0,9461.600656946912,631.0,1.101785416366755,643.0
110.0,9.7,0.12,1.93,27.0,27.0,66.0,4591.781455707471,772.0,457.16415776929125,766.0,4182.173269530261,772.0,1.0194163332162272,457.0
127.0,14.5,0.08,1.06,66.0,39.0,15.0,30864.411857762985,649.0,6999.61329955218,652.0,23865.081275773817,649.0,1.223289990737545,649.0
94.0,14.6,0.48,1.13,69.0,69.0,36.0,4558.988400993695,607.0,536.091036581141,610.0,4030.581994085479,607.0,1.0444689638290643,613.0
158.0,17.5,0.57,1.15,72.0,45.0,48.0,18467.773254961066,637.0,8904.212114303924,640.0,9676.447807161167,634.0,1.1656825576611158,643.0
63.0,9.4,0.54,1.27,30.0,54.0,78.0,3379.6178665783395,622.0,160.40691363908218,625.0,3220.600525766569,622.0,1.0293307260464628,634.0
109.0,18.0,0.61,1.92,3.0,57.0,69.0,29232.82529173324,808.0,11682.994409004885,805.0,17725.480178487425,811.0,1.2218941886345942,847.0
70.0,18.5,0.06,1.15,15.0,66.0,15.0,1848.8650932576681,604.0,133.19085933886822,610.0,1725.5125033138713,601.0,1.0190919693437548,607.0
125.0,8.3,0.42,1.35,48.0,75.0,90.0,14613.52617861639,787.0,3037.5411155866677,784.0,11587.416529499698,787.0,1.1177050686132877,787.0
120.0,18.8,0.93,1.63,48.0,15.0,51.0,14192.045784421924,745.0,4592.554063668889,745.0,9599.491720753034,745.0,1.1197048437274675,763.0
63.0,20.0,0.66,1.3,6.0,24.0,57.0,4607.363122450204,568.0,295.37636546378417,577.0,4332.84645206928,568.0,1.0525454977671944,586.0
144.0,8.5,0.04,1.03,21.0,63.0,0.0,10601.147251700684,694.0,1795.9488993415252,694.0,8826.63600736591,691.0,1.0773318651431134,688.0
81.0,8.6,0.54,1.45,75.0,75.0,18.0,16267.74548595569,694.0,3451.2824597911695,694.0,12816.46302616452,694.0,1.1433506989600222,703.0
122.0,15.5,0.22,1.58,69.0,24.0,39.0,23997.83422975668,841.0,7996.672246922943,838.0,16096.598138447693,844.0,1.1511453495981498,859.0
75.0,16.4,0.0,1.33,45.0,57.0,54.0,3649.0010059847764,676.0,695.8890881115849,676.0,2953.1119178731915,676.0,1.0319060143120482,682.0
93.0,15.6,0.04,2.0,18.0,9.0,24.0,22774.46678198762,988.0,4948.181857826774,988.0,17831.10991689618,985.0,1.0378066359133236,481.0
130.0,16.0,0.74,1.49,9.0,54.0,36.0,23187.731703336332,700.0,11203.84817064816,703.0,12027.929725670736,700.0,1.2132746409264732,712.0
130.0,10.2,0.81,1.49,72.0,24.0,69.0,4586.668966409871,727.0,1504.9525378172843,727.0,3084.451546962834,730.0,1.0382099020849052,748.0
123.0,10.1,0.21,1.52,81.0,36.0,6.0,27729.499036019417,898.0,4869.146974648862,895.0,22885.069569937044,898.0,1.2045364799150655,901.0
72.0,15.1,0.66,1.59,81.0,54.0,48.0,3785.6155580911955,661.0,799.8029823693823,661.0,2997.4971246491923,658.0,1.0326485526673057,682.0
118.0,14.3,0.51,1.86,18.0,6.0,24.0,33205.51605812658,853.0,10976.410844883376,850.0,22297.481405313425,853.0,1.240139691165961,880.0
83.0,12.6,0.33,1.5,51.0,21.0,81.0,10064.728211608437,760.0,2302.7794536619103,760.0,7761.948757946527,760.0,1.083762027488778,769.0
159.0,11.0,0.81,1.21,39.0,51.0,3.0,19744.32785307912,694.0,4167.936315910174,694.0,15576.391537168947,694.0,1.1546100312813423,697.0
120.0,15.1,0.83,1.68,9.0,12.0,72.0,25067.400197274175,751.0,6738.032629313922,748.0,18383.406681643297,751.0,1.1988363447682857,775.0
107.0,8.8,0.48,1.31,24.0,3.0,84.0,15844.192036891276,745.0,1961.502425801993,745.0,13882.689611089283,745.0,1.1244694745462585,748.0
99.0,14.2,0.12,1.86,51.0,18.0,72.0,15015.446165126403,955.0,5002.281134288229,952.0,10013.495077426014,955.0,1.1198156932893413,967.0
101.0,19.4,0.28,1.51,42.0,42.0,18.0,24875.334368002004,763.0,9443.313714450387,763.0,15447.366423683983,766.0,1.2166237436308847,775.0
64.0,12.1,0.5,1.38,12.0,81.0,72.0,7985.210553040748,637.0,851.468497894678,640.0,7144.032265390837,637.0,1.074525531911565,652.0
75.0,10.7,0.15,1.93,36.0,18.0,60.0,13408.620461263685,961.0,2531.8933067248054,958.0,10878.689838397255,961.0,1.103691022412615,976.0
126.0,11.9,0.76,1.21,90.0,0.0,18.0,24828.932541007354,631.0,5601.605640631515,634.0,19324.505698445344,628.0,1.2027700064784388,643.0
102.0,17.3,0.26,1.4,63.0,72.0,54.0,1744.7453398787732,730.0,490.27005688294025,730.0,1402.3066032843462,511.0,1.0218857524608875,736.0
121.0,12.6,0.13,1.04,66.0,33.0,87.0,4428.451672559504,682.0,684.7070482754912,682.0,3743.744624284013,682.0,1.029525313751364,679.0
108.0,11.8,0.3,1.51,18.0,18.0,42.0,22020.02651253792,766.0,4732.579550446571,763.0,17335.335649811506,769.0,1.1876394641288637,799.0
75.0,14.4,0.29,1.93,0.0,72.0,72.0,22596.796259389608,901.0,5369.008637395094,901.0,17227.787621994514,901.0,1.1865290788941643,916.0
118.0,14.6,0.54,1.48,21.0,42.0,48.0,25513.93379334011,724.0,10857.732175845525,724.0,14656.201617494586,724.0,1.2130669299412526,736.0
69.0,14.6,0.9,1.04,39.0,3.0,36.0,1410.8327752291366,541.0,24.822152510058004,550.0,1388.3795296426629,541.0,1.0150386456853098,547.0
158.0,19.2,0.23,1.06,33.0,81.0,66.0,18381.85011667763,661.0,5871.552202677582,661.0,12555.598010052385,658.0,1.1354613373374487,658.0
122.0,9.3,0.98,1.52,30.0,69.0,57.0,4518.635821295733,796.0,651.6340171215788,796.0,3867.001804174154,796.0,1.037357086112035,802.0
81.0,18.1,0.74,1.05,48.0,42.0,36.0,1502.1258131884904,538.0,56.62190418001546,550.0,1452.7084610280574,538.0,1.0170238047009352,547.0
128.0,13.6,0.35,1.94,66.0,12.0,39.0,26684.09559824441,976.0,10250.39603180292,976.0,16433.69956644149,976.0,1.0525982799933638,712.0
92.0,10.4,0.17,1.66,27.0,6.0,60.0,15224.040127193339,856.0,2386.630123123985,856.0,12839.739123051233,859.0,1.1253982475430304,868.0
61.0,18.4,0.67,1.99,27.0,72.0,30.0,2535.92316700811,634.0,353.0233259574877,724.0,2362.4300895977235,631.0,1.0241098939525357,448.0
60.0,10.8,0.26,1.85,78.0,27.0,21.0,6712.690848596553,865.0,579.0636746251967,868.0,6134.572726355521,865.0,1.0510015151202012,892.0
91.0,11.5,0.3,1.63,84.0,48.0,15.0,18645.51167062282,805.0,3627.493548013739,802.0,15057.135912821026,805.0,1.153576773377173,835.0
146.0,15.6,0.82,1.6,27.0,21.0,3.0,45039.46998329375,772.0,20396.074138315664,772.0,24709.557129082998,775.0,1.3831255566390988,787.0
65.0,11.2,0.44,1.13,75.0,21.0,6.0,4275.569543815942,601.0,152.42578954471446,604.0,4124.64318514518,601.0,1.0357797469424428,610.0
117.0,8.6,0.2,1.16,48.0,72.0,69.0,3578.5454096756994,745.0,460.8726411033931,724.0,3119.9783880720443,745.0,1.0239212689287487,724.0
129.0,18.0,0.16,1.91,90.0,45.0,54.0,5800.2027553855905,688.0,1817.6260135090429,688.0,4417.090016328462,508.0,1.0357320689513634,457.0
141.0,13.5,0.39,1.45,3.0,81.0,9.0,1308.6537184204337,835.0,330.28320854899073,838.0,983.3254280268858,835.0,1.0123847142824975,625.0
110.0,8.6,0.69,1.4,48.0,75.0,15.0,6895.602281461294,757.0,1049.3361215817422,757.0,5846.266159879552,757.0,1.0594512484923468,760.0
148.0,10.9,0.63,1.71,21.0,21.0,48.0,31356.628182909928,919.0,9776.25898338042,916.0,21622.954984140495,919.0,1.2473237183118326,925.0
83.0,18.9,0.86,1.83,87.0,18.0,60.0,4402.857254096031,694.0,633.3286458178759,694.0,3769.5286082781554,694.0,1.0246940010634014,436.0
93.0,11.8,0.73,1.18,9.0,69.0,60.0,7816.966345163617,601.0,807.5673313471962,604.0,7030.161329896922,601.0,1.072551185281706,607.0
158.0,18.0,0.3,1.67,42.0,36.0,87.0,29850.64095658353,916.0,12824.494685360163,871.0,17657.012546758928,916.0,1.2692765891938709,928.0
87.0,9.5,0.9,1.85,87.0,75.0,33.0,4801.837621676468,826.0,364.82246859578754,826.0,4437.015153080681,826.0,1.0304522933600484,859.0
83.0,13.7,0.47,1.74,63.0,27.0,84.0,4932.620495589442,805.0,1286.5201369603833,805.0,3646.1003586290585,805.0,1.0391472392233878,820.0
71.0,8.9,0.6,1.83,84.0,27.0,60.0,3368.539804904433,799.0,578.9217274196772,796.0,2790.8073100640167,799.0,1.0207960041510211,829.0
96.0,15.3,0.62,1.68,81.0,84.0,45.0,8524.862518316895,721.0,2613.5744673365007,721.0,5926.883552599674,724.0,1.0618421956191704,754.0
67.0,10.4,0.92,1.54,87.0,24.0,84.0,298.72991725968234,550.0,4.068126488524356,664.0,295.9418468025777,550.0,1.003720941983994,667.0
138.0,19.3,0.9,1.22,24.0,9.0,48.0,19079.218316778097,613.0,3766.8659831636323,616.0,15358.066248372708,610.0,1.1787662793353715,622.0
132.0,13.3,0.1,1.19,78.0,57.0,57.0,6311.247998604987,748.0,1357.0019332200018,748.0,4961.214244351429,751.0,1.0495336068929166,748.0
143.0,19.0,1.0,1.82,63.0,69.0,12.0,20611.015820461766,850.0,7031.088109163928,850.0,13579.927711297838,850.0,1.1557217343535104,874.0
144.0,10.4,0.12,1.81,54.0,84.0,24.0,3532.926921490588,757.0,744.8896472441488,754.0,2808.369245028435,757.0,0.9980344691463712,643.0
137.0,13.3,0.23,1.95,69.0,9.0,69.0,3348.594552880034,763.0,599.5255318050704,757.0,2777.5330439551017,763.0,1.0135349142111019,481.0
78.0,16.9,0.46,1.66,39.0,42.0,15.0,13183.812975276049,721.0,3456.8787770978324,721.0,9726.934198178216,721.0,1.1057321698688298,742.0
118.0,13.1,0.41,1.4,60.0,6.0,57.0,19395.043706833694,733.0,7069.594372893274,730.0,12367.189418573043,733.0,1.1441836354758659,745.0
139.0,17.6,0.97,1.84,12.0,6.0,90.0,33350.059194477086,826.0,11919.786516484466,823.0,21432.630933701974,826.0,1.2699705049870507,844.0
155.0,18.1,0.3,1.29,15.0,42.0,15.0,36003.47167597802,724.0,16097.323503306066,721.0,20172.94743709419,730.0,1.300033005522449,730.0
133.0,18.2,0.69,1.22,87.0,21.0,15.0,38362.88929658051,625.0,13374.380625831262,628.0,25161.31970301698,625.0,1.3075389498991459,637.0
116.0,12.4,0.15,1.77,90.0,57.0,57.0,2897.275625316891,709.0,1437.5615566562465,973.0,2361.217084737675,709.0,0.9977257463620448,595.0
99.0,15.0,0.85,1.69,75.0,27.0,75.0,1974.6979410875913,577.0,505.6836194220375,697.0,1867.510617889948,577.0,1.0192798880832525,739.0
109.0,14.2,0.13,1.0,12.0,51.0,39.0,11870.50504293621,622.0,1674.283638442561,625.0,10225.92263106245,619.0,1.0774372715588307,616.0
67.0,15.1,0.31,1.26,21.0,36.0,45.0,5841.622853921955,616.0,521.9805036257612,619.0,5324.915375087587,616.0,1.0535428688924144,628.0
111.0,13.6,0.85,1.31,27.0,24.0,72.0,10863.456392947466,643.0,1420.1426979064872,643.0,9443.313695040979,643.0,1.0912120676412569,655.0
75.0,19.4,0.25,1.93,54.0,36.0,15.0,14389.543358989891,814.0,3505.204698762942,811.0,10897.218626030846,814.0,1.111517872535521,874.0
155.0,19.9,0.46,1.48,54.0,90.0,45.0,4206.330362769312,505.0,590.3542043375759,733.0,3778.034361676707,502.0,1.0399638755013345,610.0
156.0,9.8,0.84,1.98,54.0,36.0,30.0,3251.993701354678,799.0,511.38381609259386,796.0,2756.987331307833,802.0,1.0122587692801754,487.0
99.0,16.0,0.57,1.74,66.0,66.0,42.0,5713.580500996576,766.0,1753.3446534486975,760.0,3984.2786868863113,766.0,1.051088956038513,793.0
81.0,11.9,0.3,1.62,87.0,18.0,75.0,1674.7018850382378,808.0,378.0713807218351,808.0,1296.6305043164027,808.0,1.0146670051904019,823.0
115.0,19.0,0.72,1.53,90.0,48.0,69.0,4947.359081416373,658.0,1828.1979648406354,661.0,3258.306914479229,610.0,1.048699708914417,709.0
116.0,9.1,0.22,1.11,12.0,27.0,75.0,20437.45430003412,709.0,2410.7002866043986,709.0,18026.75401342972,709.0,1.140536820367537,706.0
61.0,9.8,0.03,1.78,12.0,84.0,63.0,7833.619276864746,877.0,910.0440391323673,877.0,6923.575237732379,877.0,1.0678361682662314,889.0
109.0,16.1,0.81,1.7,81.0,27.0,39.0,14723.08794365469,760.0,4583.288128473847,760.0,10139.799815180842,760.0,1.0914717366435436,787.0
111.0,18.9,0.31,1.8,90.0,90.0,42.0,29257.501303482215,892.0,12965.779740444392,892.0,16291.721563037823,892.0,1.2767208773003185,904.0
81.0,15.1,0.35,1.99,54.0,78.0,9.0,13567.72754549089,925.0,3394.017928605148,922.0,10174.694828943571,925.0,1.122693520122852,946.0
143.0,18.4,0.15,1.71,18.0,45.0,54.0,32898.78113820302,940.0,12503.514990163429,940.0,20395.26614803959,940.0,1.2622482728866085,946.0
106.0,19.1,0.21,1.65,54.0,84.0,45.0,2539.6450387700866,517.0,609.3133410199276,853.0,2363.019172442064,514.0,1.020861582237253,856.0
78.0,11.6,0.53,1.32,15.0,33.0,75.0,9774.666169858678,640.0,976.2607131756777,643.0,8802.270532163873,640.0,1.0845346439021228,652.0
149.0,15.1,0.66,1.98,48.0,72.0,87.0,23565.367985819186,937.0,14426.55848443514,934.0,9179.70440878971,940.0,1.213600954444253,961.0
134.0,18.0,0.1,1.85,12.0,72.0,42.0,20090.96734054058,985.0,9690.76452684867,979.0,10569.117557364149,991.0,1.1641295067077408,994.0
152.0,12.5,0.2,1.6,72.0,39.0,9.0,38568.812610865374,988.0,10073.996463356223,943.0,28799.324778286482,988.0,1.288529528233414,991.0
138.0,9.4,0.69,1.11,72.0,24.0,42.0,12187.129444686349,652.0,2042.8591005728667,655.0,10196.910282816445,652.0,1.0940474481618607,655.0
68.0,14.0,0.29,1.74,51.0,27.0,15.0,15929.766872942426,793.0,3346.049941804318,793.0,12584.899724652789,790.0,1.1211158404772208,808.0
157.0,15.8,0.26,1.06,60.0,78.0,87.0,10581.085189347006,688.0,2753.409767564305,688.0,7827.675421782701,688.0,1.0741062694693628,685.0
108.0,13.7,0.04,1.7,63.0,54.0,12.0,22513.730706192753,904.0,5573.96847650304,898.0,16996.47573083669,907.0,1.2028707682517799,922.0
67.0,12.7,0.76,2.0,48.0,60.0,45.0,1666.0615637335559,754.0,251.47616063421628,760.0,1422.79062292572,754.0,1.0146859380948399,451.0
70.0,16.7,0.82,2.0,15.0,60.0,75.0,10535.341557665994,721.0,2013.8347718721725,721.0,8521.506785793821,721.0,1.0409664533808345,775.0
60.0,12.4,0.05,1.88,27.0,9.0,27.0,14111.38826152317,910.0,1978.5678143600944,910.0,12132.820447163076,910.0,1.1107691008179141,925.0
68.0,17.0,0.24,1.91,63.0,15.0,21.0,20907.76571668102,856.0,5587.347920222761,859.0,15353.894692416874,856.0,1.1333759493838922,880.0
140.0,16.7,0.96,1.72,66.0,78.0,0.0,18958.63126944166,763.0,4560.202429725821,760.0,14435.852940130368,763.0,1.122358119276294,817.0
133.0,10.9,0.14,1.81,18.0,81.0,33.0,1679.3198903074635,496.0,115.83779296881312,733.0,1591.211081913848,496.0,1.013684726856904,748.0
93.0,10.8,0.46,1.38,3.0,3.0,3.0,17891.696031598687,688.0,2650.5724821410004,691.0,15244.692114167088,688.0,1.1593464366737047,697.0
127.0,15.7,0.58,1.27,78.0,36.0,63.0,8160.848359222019,661.0,3686.5987766906264,661.0,4474.249582531393,661.0,1.0713300425091756,670.0
108.0,10.6,0.31,1.24,36.0,57.0,63.0,6328.24410498416,736.0,785.7027581968405,736.0,5542.5413467873195,736.0,1.044542556448269,739.0
160.0,11.9,0.52,1.08,84.0,18.0,84.0,577.9649884953762,661.0,127.76853428994332,661.0,450.19645420543293,661.0,1.0092032407356846,520.0
89.0,15.8,0.31,1.5,21.0,72.0,75.0,22132.337978534448,757.0,6260.22051282085,754.0,15886.375565131091,757.0,1.1969494634435347,763.0
153.0,18.0,0.87,1.54,36.0,24.0,72.0,19827.160744280176,727.0,6282.885987920825,724.0,13570.804056531739,730.0,1.15411211841227,757.0
124.0,8.4,0.21,1.69,24.0,51.0,15.0,9695.192878196678,967.0,1633.8364559097363,964.0,8074.047163643043,967.0,1.075581894116112,973.0
151.0,13.9,0.26,1.9,87.0,69.0,51.0,6101.281321023981,751.0,1909.6463937756153,751.0,4191.634927248366,751.0,1.0001670798337685,619.0
76.0,14.5,1.0,1.3,36.0,3.0,6.0,3180.556085386262,604.0,107.67206524517178,610.0,3077.052786441316,604.0,1.0312393769131618,619.0
97.0,18.7,0.25,1.62,3.0,48.0,33.0,24787.16021892852,805.0,8981.162127391464,805.0,15805.998091537054,805.0,1.2100280064815012,814.0
76.0,18.1,0.72,1.31,69.0,36.0,18.0,5795.794124907701,583.0,487.59627431090485,586.0,5319.471049496263,583.0,1.0482213254165833,604.0
142.0,15.0,0.84,1.41,87.0,36.0,63.0,8115.373657251686,700.0,3092.0367614822953,700.0,5023.336895769391,700.0,1.0605527384224753,715.0
124.0,14.0,0.02,1.72,48.0,48.0,6.0,27912.444240979625,925.0,8553.20492827714,916.0,19553.32745709517,931.0,1.239074955222124,940.0
105.0,17.0,0.98,1.03,84.0,60.0,18.0,5157.839319564543,577.0,244.61924225724033,580.0,4931.094133963931,574.0,1.0423244621039602,580.0
134.0,11.0,0.62,1.26,21.0,60.0,51.0,14432.13390331593,709.0,3640.8763651045174,709.0,10791.257538211412,709.0,1.1177453856235178,712.0
80.0,15.3,0.81,1.93,12.0,12.0,6.0,20660.743759674577,760.0,6022.7939409863975,760.0,14637.94981868818,760.0,1.1191813875985595,787.0
60.0,8.7,0.02,1.16,18.0,36.0,48.0,6337.700790543232,655.0,421.28569320547194,655.0,5916.41509733776,655.0,1.049523185942124,658.0
87.0,15.4,0.75,1.67,36.0,6.0,69.0,14636.676002945977,691.0,4125.465153193305,691.0,10511.210849752671,691.0,1.092619418129738,718.0
158.0,12.7,0.22,1.8,21.0,9.0,27.0,13586.393695363893,742.0,2626.2755026170216,736.0,11217.18238593736,742.0,1.0589209781854179,439.0
61.0,10.2,0.54,1.14,57.0,72.0,18.0,1794.8003278937285,601.0,65.00948173055872,607.0,1732.4374656567938,601.0,1.0174335780400998,607.0
154.0,17.0,0.26,1.5,0.0,66.0,24.0,16124.094564271769,841.0,5400.806329190187,838.0,10792.621303110172,844.0,1.114593065892731,841.0
61.0,12.4,0.34,1.42,87.0,81.0,63.0,1834.3288498756208,661.0,197.3645347860563,664.0,1638.0775859248106,661.0,1.019716737774695,673.0
120.0,16.0,0.22,1.2,33.0,15.0,57.0,26609.917239750557,685.0,6778.25522611136,685.0,19831.662013639198,685.0,1.2028126596891915,688.0
77.0,15.4,0.61,1.54,45.0,9.0,9.0,12908.71879944151,634.0,2192.8921552934935,637.0,10723.00308507071,634.0,1.0736940651878095,685.0
109.0,8.8,1.0,1.97,9.0,6.0,78.0,12223.037910851841,976.0,1324.0208189574023,976.0,10899.017091894439,976.0,1.0992013129338478,988.0
147.0,18.7,0.27,1.08,24.0,9.0,27.0,54107.84990807177,646.0,18399.68715629988,646.0,35708.16275177189,646.0,1.4026359421101033,646.0
78.0,18.1,0.28,1.87,69.0,45.0,15.0,21572.2412099428,847.0,7000.705565084161,847.0,14638.866756600302,844.0,1.1756570732154168,868.0
124.0,15.3,0.3,1.28,72.0,0.0,36.0,33120.855025657926,706.0,10641.997183942301,706.0,22478.857841715624,706.0,1.2158537832802927,715.0
146.0,8.6,0.22,1.36,69.0,60.0,69.0,1467.2638235914421,853.0,341.9151353811519,853.0,1127.4542036621845,856.0,1.0107887519717664,637.0
110.0,13.7,0.81,1.98,36.0,36.0,81.0,19536.264068341516,859.0,7420.657745035443,859.0,12115.606323306072,859.0,1.126376341598649,883.0
139.0,17.1,0.05,1.57,84.0,30.0,78.0,4570.430285709122,508.0,709.2550119251989,892.0,4105.463459755307,505.0,1.0275438560125756,667.0
106.0,16.9,0.16,1.41,90.0,75.0,0.0,46818.877119978526,760.0,16410.37057952356,760.0,30408.694705901333,763.0,1.4442631278269347,766.0
77.0,14.4,0.16,1.54,54.0,30.0,72.0,6726.756538826591,787.0,1409.7236497368249,787.0,5317.032889089766,787.0,1.0549275280232204,796.0
142.0,10.6,0.07,1.08,69.0,60.0,78.0,1565.143588821481,700.0,282.5825517395499,700.0,1282.561037081931,700.0,1.009134882459032,502.0
75.0,18.6,0.18,1.41,87.0,24.0,57.0,8426.565842110798,691.0,2239.9381287724527,691.0,6187.802995659128,688.0,1.0697591574739198,700.0
90.0,15.9,0.71,1.11,45.0,72.0,45.0,827.5101583459742,547.0,42.85174168877552,565.0,792.7572241846364,547.0,1.0129361725642563,550.0
130.0,14.1,0.16,1.52,9.0,42.0,48.0,26945.27034445036,841.0,7053.255832756007,841.0,19892.014511694353,841.0,1.2139560204600301,844.0
82.0,8.8,0.52,1.01,3.0,27.0,36.0,7029.143710243353,586.0,400.3563610834508,589.0,6635.518899668303,586.0,1.0556246282326855,586.0
100.0,11.1,0.91,1.53,75.0,78.0,60.0,738.2057514728241,721.0,69.82573799185889,721.0,668.3800134809652,721.0,1.007576249789244,742.0
113.0,19.5,0.58,1.34,78.0,54.0,57.0,5590.777384558834,655.0,1692.5631252832768,658.0,3902.5758729874115,655.0,1.0553929867118956,664.0
126.0,16.4,0.69,1.35,27.0,63.0,60.0,17882.63429147668,658.0,7585.373169865647,661.0,10310.78236878253,658.0,1.1629406632547516,667.0
152.0,17.2,0.32,1.41,39.0,27.0,15.0,42182.31022405866,763.0,16456.61370232953,763.0,25764.528606900094,766.0,1.318018411852981,796.0
77.0,16.5,0.64,1.68,78.0,0.0,75.0,1809.3071020854854,673.0,375.8191165665942,676.0,1435.3057660517695,673.0,1.0167925950328498,733.0
68.0,18.4,0.95,1.42,9.0,60.0,66.0,3905.2809284012706,607.0,244.16947405065412,613.0,3674.447658471868,607.0,1.038656578537886,622.0
121.0,12.1,0.09,1.52,90.0,15.0,0.0,32755.747852545606,898.0,6375.633213753317,898.0,26437.568401065124,901.0,1.2001526328763552,904.0
101.0,18.5,0.93,1.84,9.0,84.0,84.0,22201.955617627063,763.0,6520.872508306107,763.0,15681.083109320956,763.0,1.1408543010220609,784.0
122.0,15.6,0.77,1.4,57.0,15.0,66.0,10224.30400533868,670.0,3411.5290656878724,673.0,6817.053195850527,670.0,1.0804374633064864,688.0
79.0,16.9,0.13,1.27,81.0,63.0,42.0,10353.174248675283,658.0,2060.5247233267946,658.0,8292.649525348488,658.0,1.1024074091292881,664.0
153.0,18.5,0.11,1.74,72.0,48.0,45.0,18473.412932930903,982.0,7450.039086384097,976.0,11149.274250486638,997.0,1.0052902330060105,676.0
98.0,16.4,0.15,1.78,87.0,54.0,57.0,10044.872325063305,907.0,3258.3500303647406,907.0,6786.522294698564,907.0,1.0986749268508236,919.0
124.0,16.1,0.23,1.15,78.0,27.0,60.0,9435.577374871933,670.0,2634.745709466989,670.0,6800.831665404944,670.0,1.0632466490429575,676.0
104.0,11.6,0.03,1.2,45.0,48.0,51.0,6630.334014438108,688.0,1218.6589604537576,685.0,5412.909513637444,688.0,1.0474802626340776,691.0
154.0,19.9,0.57,1.7,87.0,54.0,3.0,46983.075143495495,820.0,22250.730060094418,808.0,27021.759151847644,853.0,1.4252418688740938,877.0
92.0,9.4,0.44,1.43,42.0,30.0,72.0,15610.258624472168,730.0,4535.318097850608,730.0,11074.94052662156,730.0,1.1303746029864374,736.0
92.0,12.7,0.01,1.22,39.0,6.0,63.0,21804.246157250876,685.0,4945.286246343749,688.0,16869.018912984982,685.0,1.177187750583967,688.0
96.0,11.9,0.34,1.4,6.0,36.0,78.0,20659.78269222684,712.0,3630.526565295386,712.0,17029.256126931454,712.0,1.1805274628158446,718.0
97.0,9.8,0.62,1.32,45.0,48.0,30.0,7489.162417322703,649.0,1431.9936486719707,649.0,6057.168768650732,649.0,1.0659622870914556,661.0
77.0,20.0,0.35,1.78,87.0,90.0,66.0,3763.2350754682916,766.0,1208.3276775264571,766.0,2557.4242925043495,763.0,1.0404874754769027,787.0
112.0,11.3,0.74,1.03,39.0,78.0,45.0,520.545927261927,577.0,45.630336147328705,583.0,476.4638126654375,577.0,1.0080342386870866,445.0
122.0,11.3,0.54,1.27,12.0,87.0,33.0,3120.122757515301,700.0,527.1678320001465,697.0,2599.9689592759055,700.0,1.0263496359798772,703.0
106.0,8.7,0.81,1.79,75.0,39.0,6.0,17864.078508667102,811.0,3536.342753994728,808.0,14358.092666896455,811.0,1.1112861320018572,853.0
